0.4506861558006236,0.01875718853895988,0.01830208981515733,0.02171743503902802,0.009745911277632744,0.01431723303162727,0.02112444430297055,0.01115685046130952,0.008953967735100659,0.01168931071114401,0.02188881688227678,0.01278311810219704,0.01894030803956432,0.01722657682697817,0.0170254727752748,0.01859028468244561,0.01807472060657739,0.01829364225081215,0.01929169736579699,0.01320908482805833,0.01481430990760108,0.01852628074587285,0.02589310332959617,0.0223530245976242,0.01897817838649538,0.01781478364439561,0.01907647074606889,0.01247668436263789,0.01534553403514832,0.01469233728789386,0.02071003902001927,0.01739152925529145,0.01915472899961963
0.01951704454644158,0.265895273697273,0.02483758160664913,0.02674082211396283,0.01220327148698432,0.01849073553421329,0.02978507209729692,0.01508978408017791,0.01202286119725143,0.01615766143956532,0.02748604534786118,0.01819033189539866,0.02539856758009157,0.02479310497720771,0.02255362135428197,0.02571733404753729,0.02367442429859849,0.03175356894870646,0.02471409060151862,0.01721710941276598,0.0203212625008843,0.02675930927073794,0.02492550026926118,0.03007106745152327,0.02542977714757003,0.0226460552225124,0.02771403751079277,0.01692137121163163,0.01976519967555385,0.02049853788056565,0.03188764803962789,0.02440403496516415,0.02541910193799813
0.01753547628403389,0.02404235498397564,0.3479438607617865,0.02443826042287969,0.01089526105261472,0.01786932666335257,0.02636874335630197,0.01320021823982122,0.01040887276850355,0.01404874389310098,0.02465112361203811,0.0177213881188004,0.02271038486187437,0.0224308275018722,0.01984872126417062,0.02167020744472231,0.02164131293508138,0.02396559281534394,0.02179446920019426,0.01573438888005445,0.0178064997963784,0.02325189496470949,0.02297049481493126,0.02651982262031837,0.02189441422839757,0.02100985904605415,0.02433600703138524,0.01503369113686222,0.01885033408161265,0.01757554179445021,0.02698961174692751,0.02123343302629224,0.02261012646836965
0.02205952342918229,0.02790782638097646,0.02737364341610625,0.1844403873315585,0.01408028559469713,0.02555015420056068,0.03251726913010441,0.01618754485855493,0.01331611044177473,0.01687140192411054,0.02969809884013895,0.01903752891671717,0.02920260526543415,0.02562240059466055,0.02622110462441824,0.02590936430814362,0.02969364893121063,0.02738173587805086,0.02684804595340806,0.02128450686046437,0.02176132488282783,0.02912076635017904,0.03064806444033764,0.03237579952837071,0.02684153768753652,0.03107526210568978,0.02877010950345049,0.01899768422689443,0.0278985602372396,0.02124146096454868,0.03088179313072062,0.02543003978016764,0.03275559624682602
0.02978887588818401,0.01563718616326448,0.01811990126170871,0.01905222706870081,0.4979090341600372,0.01622506415091715,0.01760712220554352,0.009221514520615863,0.007415643030266258,0.009556261401668428,0.01779176049947159,0.0108350396137255,0.01664912008015404,0.0145949659405906,0.01377269308793883,0.01464600592127995,0.02128286151800325,0.01531571705588358,0.01511338899609725,0.01143355822586424,0.01250728985484421,0.02221830370817729,0.01636440987828213,0.01765206950830096,0.01517216518883392,0.01546783393461128,0.01594640163355375,0.01063350350166621,0.0136105517452501,0.0119353951506995,0.01754978357385544,0.01433442104089632,0.02364142496169445
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02545398869537735,0.03468813703914556,0.03257793205878498,0.03603410636872764,0.01627920840213427,0.02464657810214096,0.05403627289009482,0.01990604280539493,0.0156128104587581,0.0206791506775035,0.03669160239044047,0.02339405217959182,0.03356015872819148,0.03142187334835469,0.02982254990460859,0.03254863157721172,0.03125979707374864,0.03404249535240471,0.03231634215882066,0.02250244038451591,0.0272087761094285,0.03398310743147367,0.03329768650599205,0.03890977441191487,0.0326059091244099,0.03044986110213009,0.03508913135609618,0.02405566503985023,0.02639906355111733,0.02687979133018608,0.03796583468738488,0.03061120572740595,0.0340712098420458
0.007055017934667737,0.008806246587760577,0.008514924585956422,0.01027147321425825,0.004580865315081866,0.006730150412573731,0.009979286752927977,0.7293938371818514,0.004515434051650951,0.005504275550485976,0.009720296545042164,0.005996357041858025,0.01314873007339388,0.00819030576045552,0.007793501913062871,0.008311860673826364,0.008554242384255228,0.008554561533012619,0.010455223446355,0.006323088808748732,0.006962709939764224,0.00893538241107145,0.009230183059187899,0.009990413573850084,0.008891204627730045,0.008747292265037723,0.008972813878024625,0.00597560599427285,0.00745370304066914,0.006857248083050557,0.009786663284370098,0.008397621076941973,0.0164022959280653
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01310161390443729,0.01686128165195471,0.01597084500797526,0.01734595871778252,0.0080263602002709,0.01210132253189297,0.01896511427743274,0.03379809502884908,0.01093259898206975,0.4699488327164215,0.02010540553861697,0.0115693772605652,0.01725305180132566,0.01617218585188005,0.01462368133130054,0.01689081408677512,0.01554641019987632,0.01640816898157296,0.01724924011909504,0.01191720760733732,0.01400154115055193,0.01698223138516915,0.01697502936980212,0.01940134037882003,0.03525920050890516,0.01512159279166987,0.01713135995873742,0.01092368402532032,0.01315052284208892,0.01380067246896792,0.01880973375107783,0.01593835340645866,0.01671861094541929
